entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
1073,CFL2,hsa-let-7f-5p,hsa-mir-19a-3p,0.004,FALSE,NA,NA,NA,tarbase,mirtarbase,0.448637560671287,-0.0869838972190063,0.321989538623403,0.182199266719142,0.629259661541474,-0.0530894750642791,0.1045822994210091,FALSE
1073,CFL2,hsa-mir-106a-5p,hsa-mir-153-3p,0.0085,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.540073673841997,-0.128986623206974,2.6324192368962e-4,-1.0426542419916,0.629259661541474,-0.0530894750642791,0.14976867335562988,FALSE
1073,CFL2,hsa-mir-17-5p,hsa-mir-148a-3p,5e-4,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30735457'>PubMedLink</a>,NA,mirtarbase tarbase,tarbase,0.441381002128842,0.109186348390277,0.00863381843168056,-0.280062801491721,0.629259661541474,-0.0530894750642791,0.02993371212121212,TRUE
1152,CKB,hsa-mir-939-5p,hsa-mir-148a-3p,0.003,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30735457'>PubMedLink</a>,NA,tarbase,tarbase,0.388258380518144,0.405988927115942,0.00863381843168056,-0.280062801491721,0.0218934363700734,-0.227034716276294,0.09092042186001915,FALSE
1277,COL1A1,hsa-mir-3150b-3p,hsa-mir-31-5p,0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30537034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30604926'>PubMedLink</a>",mirtarbase,tarbase,0.00185513472178015,1.53744137166486,0.670338844687304,0.0900157853765638,0.0665921898049179,0.179982394947575,0.1102674418604651,FALSE
1281,COL3A1,hsa-mir-767-5p,hsa-mir-19a-3p,0.006,FALSE,NA,NA,NA,mirtarbase,tarbase,4.79253207093608e-5,3.16100969415821,0.321989538623403,0.182199266719142,0.210811829140314,0.122498655099498,0.12763122476446837,FALSE
1404,HAPLN1,hsa-mir-133b,hsa-mir-133a-3p,0.002,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/21351259'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29581734'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30479571'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/30537034'>PubMedLink</a>,NA,mirtarbase,mirtarbase,7.751250871209e-4,-1.01176519247967,4.69397774247589e-6,-0.797048709710755,0.989467061591004,0.00165017789127097,0.07334106728538284,FALSE
1452,CSNK1A1,hsa-mir-19a-3p,hsa-mir-421,0.002,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.321989538623403,0.182199266719142,0.0217342642495747,0.730397982904809,0.962597887038155,-0.00487302019172169,0.07334106728538284,FALSE
1462,VCAN,hsa-mir-3127-5p,hsa-mir-125a-3p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.281269310269274,0.29999594690153,0.0861666559653864,0.550440097095043,0.294080911554479,0.11512404554077,0.11621323529411766,FALSE
1601,DAB2,hsa-mir-106b-5p,hsa-mir-129-5p,0.0095,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/17009406'>PubMedLink</a>,mirtarbase tarbase,mirtarbase,0.294031875942692,0.158828026609789,1.63148570269129e-5,-1.03372416491895,0.553588265058586,0.0655978697847798,0.1574698479286838,FALSE
1718,DHCR24,hsa-mir-642a-5p,hsa-mir-532-5p,0.0045,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31064001'>PubMedLink</a>,mirtarbase,tarbase,0.0539445562209651,-0.579202374503277,0.430196586413313,-0.106409409742072,0.846723326922248,-0.0188026603658531,0.1102674418604651,FALSE
1938,EEF2,hsa-mir-103a-2-5p,hsa-mir-502-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,0.363960072336781,0.282312068762918,0.548989794630381,-0.19283295138555,0.646502342787182,-0.0418315265108329,0,TRUE
2020,EN2,hsa-mir-92a-1-5p,hsa-mir-3150b-3p,0.0095,TRUE,NA,NA,NA,tarbase,mirtarbase,0.0109265921976787,0.777197916210268,0.00185513472178015,1.53744137166486,0.123140257205602,0.458888688168468,0.1574698479286838,FALSE
2043,EPHA4,hsa-mir-301a-3p,hsa-mir-30a-3p,0.002,FALSE,NA,NA,NA,tarbase,tarbase,0.0534041557798386,0.48363707023578,0.00854527198380856,-0.322021901271022,0.947635160489473,0.00751502278314431,0.07334106728538284,FALSE
2045,EPHA7,hsa-mir-17-5p,hsa-mir-18a-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.441381002128842,0.109186348390277,0.0164332564847604,0.502776551997288,0.397990068369796,-0.105265826887829,0.14976867335562988,FALSE
2247,FGF2,hsa-mir-190a-5p,hsa-mir-215-5p,0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10383711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10938383'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17477358'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24777337'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26833879'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27317650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28927233'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29660336'>PubMedLink</a>",tarbase,mirtarbase tarbase,0.0638480567141085,-0.455765403309255,0.450941209449217,-0.203105183867025,0.318575341489291,-0.116960292833054,0.09092042186001915,FALSE
2247,FGF2,hsa-mir-196a-5p,hsa-mir-215-5p,0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10383711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10938383'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17477358'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24777337'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26833879'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27317650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28927233'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29660336'>PubMedLink</a>",tarbase,mirtarbase tarbase,1.5677739264781698e-11,1.49751659043811,0.450941209449217,-0.203105183867025,0.318575341489291,-0.116960292833054,0.1102674418604651,FALSE
2247,FGF2,hsa-mir-577,hsa-mir-215-5p,0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10383711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10938383'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17477358'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24777337'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26833879'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27317650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28927233'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29660336'>PubMedLink</a>",mirtarbase,mirtarbase tarbase,0.583950878651813,-0.141887675534582,0.450941209449217,-0.203105183867025,0.318575341489291,-0.116960292833054,0,TRUE
2289,FKBP5,hsa-mir-182-5p,hsa-mir-106b-5p,0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26467701'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29052817'>PubMedLink</a>",tarbase,tarbase,0.756471969257837,-0.0354651886100591,0.294031875942692,0.158828026609789,0.191381041093813,-0.135849554649133,0.1102674418604651,FALSE
2308,FOXO1,hsa-mir-335-5p,hsa-mir-582-3p,5e-4,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27769097'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28539329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29749437'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30478420'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30478420'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.146104275413537,0.388963005577453,0.314488447330157,-0.150308961844691,0.768715583448651,-0.031295933221534,0.02993371212121212,TRUE
2803,GOLGA4,hsa-mir-18a-5p,hsa-mir-138-5p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.0164332564847604,0.502776551997288,0.292443423235517,-0.3655107475303,0.488593569972371,-0.0711303228707507,0.09782051282051282,FALSE
2804,GOLGB1,hsa-mir-627-5p,hsa-mir-17-5p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.451930860671166,0.277020269618375,0.441381002128842,0.109186348390277,0.796496697868926,-0.0265696715105911,0.12763122476446837,FALSE
2872,MKNK2,hsa-mir-625-5p,hsa-mir-106a-5p,0.006,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.572157433715595,-0.156952537313088,0.540073673841997,-0.128986623206974,0.545567036077366,-0.0600073820871377,0.12763122476446837,FALSE
3205,HOXA9,hsa-mir-183-3p,hsa-mir-130a-3p,0.004,TRUE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31802902'>PubMedLink</a>,tarbase,tarbase,0.12091202879477,0.746285311456976,0.767100776141861,-0.0506499339530761,0.0264408011348018,0.278035955288486,0.1045822994210091,FALSE
3400,ID4,hsa-mir-215-5p,hsa-mir-192-5p,0,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>,NA,mirtarbase,mirtarbase,0.450941209449217,-0.203105183867025,0.0803958209042905,-0.221037594709915,0.341760609722733,-0.102561606049789,0,TRUE
3423,IDS,hsa-mir-582-3p,hsa-mir-18a-5p,0.003,FALSE,NA,NA,NA,tarbase,tarbase,0.314488447330157,-0.150308961844691,0.0164332564847604,0.502776551997288,0.953157309978684,0.00613372035231553,0.09092042186001915,FALSE
3423,IDS,hsa-mir-589-3p,hsa-mir-582-3p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.126150540956684,0.526426562181466,0.314488447330157,-0.150308961844691,0.953157309978684,0.00613372035231553,0.02993371212121212,TRUE
3481,IGF2,hsa-mir-221-5p,hsa-mir-142-5p,0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11053988'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17183068'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17310846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21668571'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23943562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24318096'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24599933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24706416'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29115555'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29207103'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29604392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31364117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8945613'>PubMedLink</a>",tarbase,tarbase,0.0490858924173014,0.857387081135056,0.183024279196479,0.249835459044566,0.447392242853245,0.0837644351629623,0.13760572139303484,FALSE
3554,IL1R1,hsa-mir-192-5p,hsa-mir-338-5p,0,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>,NA,mirtarbase tarbase,tarbase,0.0803958209042905,-0.221037594709915,0.00397608077296584,-0.667125741585506,0.710132213315367,-0.0391045015315104,0,TRUE
3570,IL6R,hsa-mir-221-5p,hsa-mir-215-5p,0.0065,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.0490858924173014,0.857387081135056,0.450941209449217,-0.203105183867025,0.625292677363707,-0.0534005368678758,0.1330731865284974,FALSE
3708,ITPR1,hsa-mir-153-3p,hsa-mir-29b-1-5p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,2.6324192368962e-4,-1.0426542419916,0.624807128775781,0.134306707452696,0.211881389103349,-0.139055283489724,0.02993371212121212,TRUE
3779,KCNMB1,hsa-mir-20b-5p,hsa-mir-106a-5p,0.008,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>,NA,NA,mirtarbase,mirtarbase,0.17355875913484,-0.278819620450661,0.540073673841997,-0.128986623206974,0.203913993243379,-0.145330421113779,0.14600461893764435,FALSE
4026,LPP,hsa-mir-135b-5p,hsa-mir-193b-3p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,5.28660332005104e-5,0.893342119225486,0.914150223202021,-0.0183899108239521,0.633643511501892,-0.0492688660356913,0.11621323529411766,FALSE
4067,LYN,hsa-mir-143-3p,hsa-let-7c-5p,0.0015,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/27358073'>PubMedLink</a>,NA,NA,tarbase,mirtarbase,0.0893240922835545,-0.171468301569719,0.183336087410241,-0.173707089910041,0.432024509170954,0.0846464258333692,0.06280132450331126,FALSE
4071,TM4SF1,hsa-mir-1-3p,hsa-mir-218-5p,0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27974706'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27974706'>PubMedLink</a>",mirtarbase tarbase,mirtarbase tarbase,8.53727925906969e-5,-0.658507083023619,0.164045750577955,-0.261253019890433,0.476782307230381,0.0709248983448236,0.07334106728538284,FALSE
4084,MXD1,hsa-mir-324-3p,hsa-let-7c-5p,0.003,TRUE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/18493233'>PubMedLink</a>,tarbase,mirtarbase,0.304820779855788,0.226084337673722,0.183336087410241,-0.173707089910041,0.794810866309732,0.0271128351979137,0.09092042186001915,FALSE
4124,MAN2A1,hsa-mir-106b-5p,hsa-mir-218-5p,0.008,FALSE,NA,NA,NA,tarbase,tarbase,0.294031875942692,0.158828026609789,0.164045750577955,-0.261253019890433,0.852805786097626,-0.0199111752773371,0.14600461893764435,FALSE
4131,MAP1B,hsa-mir-130b-3p,hsa-mir-32-3p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.220313478922527,0.258365789803364,0.439240945718331,0.315700833676381,0.811441742903325,-0.0259761601525878,0.06280132450331126,FALSE
4131,MAP1B,hsa-mir-335-3p,hsa-mir-31-5p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.0247774085189889,0.411528170680462,0.670338844687304,0.0900157853765638,0.811441742903325,-0.0259761601525878,0.1574698479286838,FALSE
4131,MAP1B,hsa-mir-671-5p,hsa-mir-130a-5p,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase,0.17005467722345,0.371223641911052,0.0228033980384699,1.27472173730288,0.811441742903325,-0.0259761601525878,0.02993371212121212,TRUE
