entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,BH_pvalues_adjusted,BH_rejected
1191,CLU,hsa-mir-1228-5p,hsa-mir-20a-5p,0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15578711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15578711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19391138'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22185350'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23208459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23208459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26293319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29970704'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31540420'>PubMedLink</a>",mirtarbase,tarbase,0.1270181818181818,FALSE
1718,DHCR24,hsa-mir-129-2-3p,hsa-mir-204-5p,0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28950890'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31002355'>PubMedLink</a>",tarbase,tarbase,0.22664503816793893,FALSE
2182,ACSL4,hsa-mir-130a-3p,hsa-mir-200b-3p,0.003,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26416421'>PubMedLink</a>,NA,mirtarbase,mirtarbase,0.14453793103448276,FALSE
2200,FBN1,hsa-mir-183-3p,hsa-mir-98-5p,0.008,FALSE,NA,NA,NA,tarbase,tarbase,0.22266135458167333,FALSE
2200,FBN1,hsa-mir-96-5p,hsa-mir-10b-3p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.1375196850393701,FALSE
2200,FBN1,hsa-mir-96-5p,hsa-mir-20a-5p,0.003,FALSE,NA,NA,NA,tarbase,tarbase,0.14453793103448276,FALSE
2254,FGF9,hsa-mir-15a-5p,hsa-mir-22-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29904943'>PubMedLink</a>,tarbase,tarbase,0,TRUE
3206,HOXA10,hsa-mir-320c,hsa-mir-29b-3p,0.0035,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19017365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20009888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20151152'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23276799'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23888944'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24607788'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26151663'>PubMedLink</a>",tarbase,tarbase,0.15877272727272726,FALSE
3480,IGF1R,hsa-mir-223-3p,hsa-mir-224-5p,0.0025,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28587313'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25017423'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/20950153'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21317933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24727326'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24932685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26708715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30119207'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30237504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31140856'>PubMedLink</a>",mirtarbase,mirtarbase tarbase,0.1375196850393701,FALSE
3480,IGF1R,hsa-mir-452-5p,hsa-mir-185-5p,0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20950153'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21317933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24727326'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24932685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26708715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30119207'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30237504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31140856'>PubMedLink</a>",tarbase,mirtarbase,0.10584848484848484,FALSE
3779,KCNMB1,hsa-mir-1226-3p,hsa-mir-1262,0.0015,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.10584848484848484,FALSE
4277,MICB,hsa-mir-20a-5p,hsa-mir-760,0.003,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/27726922'>PubMedLink</a>,NA,mirtarbase tarbase,mirtarbase tarbase,0.14453793103448276,FALSE
5139,PDE3A,hsa-mir-31-5p,hsa-mir-29b-3p,0.003,FALSE,NA,NA,NA,tarbase,tarbase,0.14453793103448276,FALSE
5241,PGR,hsa-mir-766-3p,hsa-mir-320b,0.008,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11323389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11668524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11668524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12038703'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12038703'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14769635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15579801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15632380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15718480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16360811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18219286'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18319313'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18384825'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20869977'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21056906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21695196'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24057181'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24114859'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24197980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25228088'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28415663'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29044863'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29137401'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29208958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29885789'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30325501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30448218'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31495455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31495455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31616183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7880723'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7880723'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9816065'>PubMedLink</a>",tarbase,tarbase,0.22266135458167333,FALSE
5274,SERPINI1,hsa-mir-185-5p,hsa-mir-200b-3p,0.001,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26416421'>PubMedLink</a>,NA,tarbase,tarbase,0.08519512195121952,FALSE
5789,PTPRD,hsa-mir-424-5p,hsa-mir-130a-3p,0.007,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/29151939'>PubMedLink</a>,NA,NA,mirtarbase,tarbase,0.2135458515283843,FALSE
5789,PTPRD,hsa-mir-429,hsa-mir-130a-3p,0.0055,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/19501389'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/24802724'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28587302'>PubMedLink</a>,NA,NA,mirtarbase tarbase mirecords,tarbase mirecords,0.1902128712871287,FALSE
6157,RPL27A,hsa-mir-15a-5p,hsa-mir-485-5p,0.009,FALSE,NA,NA,NA,tarbase,mirtarbase,0.23115441176470583,FALSE
6228,RPS23,hsa-mir-182-5p,hsa-mir-1296-5p,0.0015,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.10584848484848484,FALSE
6505,SLC1A1,hsa-mir-204-5p,hsa-mir-1237-3p,0.0035,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.15877272727272726,FALSE
6664,SOX11,hsa-mir-550a-3p,hsa-mir-550a-5p,0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19272768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21943380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22738398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28587313'>PubMedLink</a>",tarbase,mirtarbase,0,TRUE
6664,SOX11,hsa-mir-616-5p,hsa-mir-940,0.0025,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19272768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21943380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22738398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28587313'>PubMedLink</a>",tarbase,mirtarbase tarbase,0.1375196850393701,FALSE
6867,TACC1,hsa-mir-106a-5p,hsa-mir-378a-5p,0.0045,FALSE,NA,NA,NA,tarbase,tarbase,0.17273076923076922,FALSE
