"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
4810,"NHS","hsa-mir-3909","hsa-mir-9-3p",0.699,0.466,0.0075,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29272281'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",15.7430755597453,13.579178986754,0.734702559885626,-0.265429623734638,0.378265604018643,0.737087496083063,0.651318329408551,0.0857776511388516
5042,"PABPC3","hsa-mir-139-5p","hsa-mir-33b-5p",0.0145,0.0325,0.0075,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",11.5597245598223,10.3289014681373,0.431217541963223,-0.218194133801926,0.473137109166589,0.478041679106905,0.658596376534526,-0.0929425874511934
5569,"PKIA","hsa-mir-429","hsa-mir-106a-5p",0.0615,0.2315,5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/30314698'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",16.38127094656,14.9373677084193,0.0782101766132573,0.497102090464525,0.259173579915578,-0.454007969514484,0.927784943659251,-0.0165827397801901
5618,"PRLR","hsa-mir-203a-3p","hsa-mir-205-5p",0.0205,0.0105,0.0085,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/19633648'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23362007'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31786131'>PubMedLink</a>"," tarbase ","mirtarbase  ",15.218649845701,12.0711780760678,0.0550834098950881,0.440724584031878,0.0825191742024489,1.26832483197256,0.534023255639861,0.128315852694881
5618,"PRLR","hsa-mir-96-5p","hsa-mir-203a-3p",0.0155,0.011,0.0035,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/19633648'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23362007'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31786131'>PubMedLink</a>"," tarbase "," tarbase ",13.6376021391208,12.4646644448958,0.773386012982795,0.10647438394075,0.0550834098950881,0.440724584031878,0.534023255639861,0.128315852694881
5865,"RAB3B","hsa-mir-33a-5p","hsa-mir-483-3p",0.1005,0.7645,0.006,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",15.6872562782819,14.407542215836,0.588365208434337,-0.183189084633481,0.711419425434045,-0.216837208067697,0.376876274243073,0.170530439387416
6275,"S100A4","hsa-mir-7-5p","hsa-mir-194-3p",0.171,0.076,0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10210535'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10601379'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11029520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11106237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11786397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11786397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11786397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12239456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12239456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12887505'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16367903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16685438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16685438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17032501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17032501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17786304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18350635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19653048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19799859'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22761930'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23026527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23085231'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24215488'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24732359'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25072505'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25677816'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29578167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30570546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31526392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31611961'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7660250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7845688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7889533'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9759649'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815629'>PubMedLink</a>"," tarbase "," tarbase ",23.3534890259414,20.7246298767781,0.0441592006962438,0.907534284364248,0.0232170923423631,0.859199203957088,0.833642999564434,0.0329753731481307
6498,"SKIL","hsa-mir-7-5p","hsa-mir-33b-5p",0.042,0.012,0.0095,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/25907906'>PubMedLink</a>"," tarbase ","mirtarbase  ",18.2542536679737,17.250023860947,0.0441592006962438,0.907534284364248,0.473137109166589,0.478041679106905,0.991541797231284,-0.00180063003025419
6648,"SOD2","hsa-mir-577","hsa-mir-3065-3p",0.04,0.2095,0.0065,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11328670'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12032830'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12700280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12907644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15018733'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15534883'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18205184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18582155'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20097730'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20966810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21725155'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22547077'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24677319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26439801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29693699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase  "," tarbase ",19.9643502873005,18.6935244614277,0.3171377260692,0.419271582401409,0.20573981628032,0.408455747876662,0.667981184352843,-0.0704156597187291
7168,"TPM1","hsa-mir-33b-5p","hsa-mir-33a-5p",0.0775,0.056,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase ",20.0473766546616,18.9023896390281,0.473137109166589,0.478041679106905,0.588365208434337,-0.183189084633481,0.862206747715731,-0.0282215872517836
7422,"VEGFA","hsa-mir-511-5p","hsa-mir-1-3p",0.203,0.2265,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10362127'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10457902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10738243'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11102890'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11291072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11291072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11299793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11358838'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11505392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11920479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12136423'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12142733'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12298426'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12367793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12370751'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12377649'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12448000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12448000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12499918'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12545153'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12553038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12568850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12596060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12684660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14604996'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14639356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14981918'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15026340'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15173661'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15289739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15374992'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15498380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15522212'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15522212'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15674201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870864'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16109537'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16482630'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16525644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16702519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16804907'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16807445'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16885366'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16972327'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16984727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17145834'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17356708'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17481528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17785951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17852856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18026817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18032824'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18307536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18350635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18414651'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18414651'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18450321'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18665180'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18780893'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19080330'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19152448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19208748'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19324448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19437103'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19908168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20023433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20118543'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20482858'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20489156'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20927318'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21095547'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21382954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21408027'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21635552'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21728393'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21729304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21737511'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21885862'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22016776'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22084065'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22198428'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22207048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22287745'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22472348'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22580114'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22906006'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23030255'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23254994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23441128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23467576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23719599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23729403'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23745588'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23924856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24367507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24975163'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25484066'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25773840'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25875799'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26261495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26261495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26432044'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26525902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26782587'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26804176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27426724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27876017'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27986626'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28338114'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28916756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28916756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28943931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28984028'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29025597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29492715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29963167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29970531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30027561'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30091943'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30333153'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30861616'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30914029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31035945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31044389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31087222'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31572671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31638231'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9683299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9701011'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815567'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815813'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9816315'>PubMedLink</a>"," tarbase ","mirtarbase  ",19.1949202158808,17.5000478093479,0.697064428411523,-0.138040105391013,0.938263436514101,-0.0264687752350094,0.926542131539332,0.0156734957944815
10487,"CAP1","hsa-mir-676-3p","hsa-mir-96-5p",0.086,0.09,0.0035,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/23842884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30894654'>PubMedLink</a>"," tarbase "," tarbase ",21.4789787202898,19.6267443779327,0.540130342576847,0.509179121531919,0.773386012982795,0.10647438394075,0.954717313048832,-0.00889458733206085
10642,"IGF2BP1","hsa-mir-129-5p","hsa-mir-3200-3p",0.0125,0.0315,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28787442'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30700831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31686763'>PubMedLink</a>"," tarbase "," tarbase ",11.2050482670685,6.71592617375721,0.169772217683288,0.448504845460552,0.908533829285735,-0.0663113540139399,0.86461574457276,0.0404083596422698
